label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
VIM2,0.8920629548266068,1.99647,1.113759904144836e-09,0.7134266622,0.7148960531067697,0.0014693909067697,6.108310592448531e-07,0.4166350468838019,0.5833649531161981,E,bla,0
VIM2,0.9254142092359348,1.99647,1.0486208845725966e-09,0.9012147777,0.900519729037636,0.000695048662364,5.9457277827190446e-08,0.4739668051432061,0.5260331948567939,G,bla,0
OXA2,0.8956985750992703,1.99647,1.027357488258346e-09,0.7314537815,0.732073313948565,0.000619532448565,3.905444579424835e-07,0.4229710843019088,0.5770289156980912,E,bla,1
OXA2,0.9160424241857246,1.99647,1.1308807848157155e-09,0.8448508486,0.8450496360894323,0.0001987874894322,4.4706340662173066e-07,0.4582592524947437,0.5417407475052561,G,bla,1
OXA118,0.8960262057960214,1.99647,1.2398956770889591e-09,0.7330018723,0.7354568656237598,0.0024549933237597,7.780446953567745e-06,0.423676686568497,0.5763233134315029,E,bla,2
OXA118,0.9355387521509314,1.99647,1.0775021725759626e-09,0.9666677449,0.9660261745019876,0.0006415703980124,1.3159696895486215e-08,0.4913355992564335,0.5086644007435666,G,bla,2
IMP31,0.8958738498056275,1.99647,1.116734187969965e-09,0.7331174132,0.7338995824032614,0.0007821692032613,4.506878677581349e-07,0.423372924572752,0.5766270754272479,E,bla,3
IMP31,0.9114567657444514,1.99647,1.27538873651261e-09,0.8190422729,0.8193147836376059,0.0002725107376059,3.28418988511114e-06,0.4500286185946739,0.5499713814053261,G,bla,3
OXA129,0.9063932146828012,1.99647,1.026421161431388e-09,0.789922376,0.789179719490389,0.000742656509611,3.231981049681748e-07,0.4412579516054953,0.5587420483945047,E,bla,4
OXA129,0.9188666638086171,1.99647,1.123035311346429e-09,0.8614035521,0.8604728261411078,0.0009307259588922,3.20034175796512e-07,0.4627089337349824,0.5372910662650177,G,bla,4
VIM7,0.9267469925157888,1.99647,1.1906622591226439e-09,0.9103262841,0.9098435244318048,0.0004827596681953,1.2316561511204736e-06,0.4767045030704662,0.5232954969295338,E,bla,5
VIM7,0.9376231405244624,1.99647,1.165352750114934e-09,0.9813215207,0.9802735614068836,0.0010479592931165,8.11579074957195e-07,0.4946815514334851,0.5053184485665149,G,bla,5
GES1,0.9438308187002272,1.99647,1.079101164916815e-09,1.022063579,1.02268082416523,0.0006172451652297,1.6099051665641884e-08,0.5059304149067524,0.4940695850932475,E,bla,6
GES1,0.9364533167327196,1.99647,1.0679396128384476e-09,0.9721259726,0.9720912602249416,3.4712375058476574e-05,1.5078477663311264e-08,0.492655285219593,0.507344714780407,G,bla,6
OXA198,0.946156008215052,1.99647,1.1560812375540143e-09,1.039820635,1.038239151700142,0.0015814832998579,6.542606759178714e-07,0.5089679000555731,0.4910320999444267,E,bla,7
OXA198,0.940671041883828,1.99647,1.1290486623232194e-09,1.000658717,1.001154393224004,0.000495676224004,3.188758319504525e-07,0.5000066771931128,0.4999933228068873,G,bla,7
OXA1,0.9499680407027806,1.99647,1.0947982452398294e-09,1.067585932,1.065525775078667,0.0020601569213329,1.7107827789602564e-07,0.5159811418836462,0.4840188581163538,E,bla,8
OXA1,0.923997154068898,1.99647,1.158955882074671e-09,0.8925776622,0.8927550418665461,0.000177379666546,7.272635782387598e-07,0.471836846715953,0.5281631532840471,G,bla,8
OXA10,0.9539526863535372,1.99647,1.0288146519725835e-09,1.097284205,1.0957109886545613,0.0015732163454387,1.517614818224429e-07,0.5228350570090848,0.4771649429909151,E,bla,9
OXA10,0.9390508698905462,1.99647,1.1939252574111222e-09,0.9895428211,0.9902259442298535,0.0006831231298536,1.263613148044792e-06,0.4971558195598944,0.5028441804401055,G,bla,9
x_0010,0.9471883945297985,1.99647,1.1249055078530447e-09,1.046447762335978,1.047075042328088,0.0006272799921098748,2.869150963917743e-07,0.5114202462278516,0.4885797537721483,E,bla,10
x_0010,0.9325594815071384,1.99647,1.154691906743149e-09,0.9477681162960258,0.947501864526918,0.0002662517691077726,6.424542880698659e-07,0.48688768089289836,0.5131123191071016,G,bla,10
x_0011,0.8847268190419058,1.99647,1.0212927505046585e-09,0.6759844126834411,0.6773604851748956,0.0013760724914544387,1.4325498925133767e-06,0.4038273659516747,0.5961726340483252,E,bla,11
x_0011,0.9214420834900869,1.99647,1.1003194848390584e-09,0.8762202584456709,0.8761728223966733,4.743604899759557e-05,1.4114458831916747e-07,0.4670398918311617,0.5329601081688383,G,bla,11
x_0012,0.8950710401230259,1.99647,1.2397801316040076e-09,0.7292107776578736,0.7305025754163547,0.0012917977584810947,2.599382921038197e-06,0.4221282717335577,0.5778717282664422,E,bla,12
x_0012,0.9270797220933035,1.99647,1.1002627560282894e-09,0.9117099381540245,0.9114197969829716,0.0002901411710528601,1.1701420289571383e-07,0.47678202907789363,0.5232179709221063,G,bla,12
x_0013,0.9372850105529421,1.99647,1.143999020173858e-09,0.9776203184083652,0.9795056902295637,0.0018853718211985226,5.681153138376764e-07,0.49499069150016717,0.5050093084998327,E,bla,13
x_0013,0.9371947784898856,1.99647,1.1017798570888304e-09,0.9782478474922005,0.9786626066806018,0.00041475918840128134,1.1083263679124034e-07,0.49467422303336805,0.5053257769666318,G,bla,13
x_0014,0.9313004662708434,1.99647,1.1539512485255968e-09,0.9387089180782379,0.9382147984739376,0.000494119604300236,6.246706195154822e-07,0.4842451970190806,0.5157548029809194,E,bla,14
x_0014,0.9283762308390037,1.99647,1.0971098402606335e-09,0.9205484229727604,0.9203947767026799,0.00015364627008052079,1.244459379895065e-07,0.4793325776446526,0.5206674223553474,G,bla,14
x_0015,0.9236053626012292,1.99647,1.0587197994473033e-09,0.8895652301717552,0.8892365042328939,0.0003287259388612407,4.389792000526573e-08,0.4708155254383279,0.5291844745616722,E,bla,15
x_0015,0.9156148589929806,1.99647,1.0822585593355597e-09,0.8415937860108347,0.8420494606449166,0.0004556746340819151,1.0001276584233492e-07,0.45715604225565165,0.5428439577443483,G,bla,15
x_0016,0.8901410370034923,1.99647,1.0396843295330108e-09,0.7032761736449733,0.7041364138321038,0.0008602401871304899,3.922278759337663e-07,0.41320958025646337,0.5867904197435366,E,bla,16
x_0016,0.9143937018088502,1.99647,1.2523231834863204e-09,0.836723611806042,0.8361748125053947,0.0005487993006473291,2.651002821772535e-06,0.45499532825947697,0.545004671740523,G,bla,16
x_0017,0.8938059575131947,1.99647,1.0817753533844934e-09,0.7225991757497193,0.7235675268030338,0.0009683510533144979,2.938643558903042e-07,0.42024027656758856,0.5797597234324114,E,bla,17
x_0017,0.9226620456766503,1.99647,1.0693376159729747e-09,0.8859313065255249,0.8839319867372913,0.0019993197882335334,9.891270171097376e-07,0.46926315805254426,0.5307368419474559,G,bla,17
x_0018,0.8786409429912387,1.99647,1.0685312561634214e-09,0.6489939366017585,0.6488106104769431,0.00018332612481541943,4.74005472417037e-07,0.3938308553017376,0.6061691446982623,E,bla,18
x_0018,0.9122743558657759,1.99647,1.2639936565736389e-09,0.82237071596967,0.8225415341857293,0.00017081821605924308,3.2168060372029974e-06,0.45148032096156715,0.5485196790384329,G,bla,18
x_0019,0.929781901213737,1.99647,1.2721098350682044e-09,0.9287554280550905,0.9285400237813358,0.0002154042737546602,3.1025189172966253e-06,0.4816853614938116,0.5183146385061884,E,bla,19
x_0019,0.9336174113110104,1.99647,1.1221431199238374e-09,0.9536858050374264,0.9531009828384048,0.0005848221990215619,2.592592179215188e-07,0.4878402051866559,0.5121597948133442,G,bla,19
x_0020,0.9700874227384458,1.99647,9.733178566351702e-10,1.2238395642186282,1.2244337314161478,0.0005941671975195906,9.393854835820888e-07,0.5507334529659481,0.4492665470340518,E,bla,20
x_0020,0.9492194831617136,1.99647,1.1101231006100718e-09,1.0616353538136043,1.0622039104406538,0.0005685566270494657,2.9836051933129937e-07,0.515214954834858,0.4847850451651419,G,bla,20
x_0021,0.8727627924281346,1.99647,1.09652409540385e-09,0.6225947784154353,0.6226898000842864,9.502166885111407e-05,6.445697830745115e-07,0.3836117584316651,0.6163882415683349,E,bla,21
x_0021,0.9271705644493874,1.99647,1.0675432150009388e-09,0.9122089735707898,0.9120636827070422,0.0001452908637475936,2.358982441726158e-08,0.4773760121528284,0.5226239878471717,G,bla,21
x_0022,0.9020633876287798,1.99647,1.139832087014843e-09,0.7656270467340991,0.7667228064327425,0.0010957596986433948,6.214389255978681e-07,0.43384490811149196,0.566155091888508,E,bla,22
x_0022,0.9224959518367349,1.99647,1.0304959839625552e-09,0.8824443562939877,0.8830071488619207,0.0005627925679330126,1.6273892569284622e-07,0.4690891362718215,0.5309108637281784,G,bla,22
x_0023,0.8819678531250624,1.99647,1.1223591538412936e-09,0.6646938745340717,0.6653930557015219,0.000699181167450158,6.80628440766418e-07,0.3996836548450678,0.6003163451549323,E,bla,23
x_0023,0.9282916822539883,1.99647,1.2180735798701936e-09,0.9209408195719534,0.9187011448424492,0.0022396747295041486,1.9577423847777943e-06,0.478973734112329,0.521026265887671,G,bla,23
x_0024,0.9120275138154175,1.99647,1.1210370780291784e-09,0.821200017767677,0.8213381467554025,0.0001381289877254721,3.4451200903203536e-07,0.4509345191126417,0.5490654808873582,E,bla,24
x_0024,0.9261571304582316,1.99647,9.814777946966077e-10,0.9059692634581483,0.9057146573595043,0.00025460609864402794,7.28671098093114e-07,0.4755107851468647,0.5244892148531353,G,bla,24
x_0025,0.9343336394068827,1.99647,1.0859789503448728e-09,0.9585394947580776,0.9586122742731881,7.277951511042158e-05,6.341387649221192e-08,0.48942395938312494,0.5105760406168751,E,bla,25
x_0025,0.9214706546007764,1.99647,1.1264804444498852e-09,0.8766708060298583,0.8759960278087481,0.0006747782211101727,3.506533648208162e-07,0.4672544020860229,0.5327455979139771,G,bla,25
x_0026,0.893111675434013,1.99647,1.2414916160020671e-09,0.7187434861027421,0.7209864632567496,0.002242977154007564,6.14160226883699e-06,0.4189292077249536,0.5810707922750463,E,bla,26
x_0026,0.9008818492418921,1.99647,1.261820961068187e-09,0.7594077333155155,0.7610364716650037,0.001628738349488179,3.004752741673712e-06,0.4320434152063094,0.5679565847936906,G,bla,26
x_0027,0.9315466170833901,1.99647,1.1367454689019172e-09,0.9404621412482707,0.9400293401635343,0.00043280108473631174,4.210135177179899e-07,0.48430685237610427,0.5156931476238957,E,bla,27
x_0027,0.9327202139555889,1.99647,1.0744778300136748e-09,0.9474877419553479,0.9484395026591345,0.0009517607037865528,1.4130506986804419e-08,0.4866391701516823,0.5133608298483177,G,bla,27
x_0028,0.893839233734778,1.99647,1.1064664294310652e-09,0.7223338987621485,0.7224529818131679,0.00011908305101937522,5.058065474820274e-07,0.4194099042375638,0.5805900957624361,E,bla,28
x_0028,0.9366124166572549,1.99647,1.234534237275495e-09,0.9741965104014834,0.9742238197794375,2.7309377954143343e-05,2.1522616582914557e-06,0.4934034855780058,0.5065965144219943,G,bla,28
x_0029,0.8951840499177071,1.99647,1.111601083047404e-09,0.729660614768943,0.730688680634095,0.001028065865152028,4.1909527167581893e-07,0.4222130445722835,0.5777869554277165,E,bla,29
x_0029,0.9193050608387016,1.99647,1.1276755382414622e-09,0.8646235395725856,0.8637330200595091,0.0008905195130765042,3.931090407263043e-07,0.4635194470776569,0.5364805529223431,G,bla,29
x_0030,0.9057795248162323,1.99647,1.1333983638836433e-09,0.7853987727951167,0.7861292659097548,0.000730493114638131,1.2220943726064153e-06,0.44034938951200314,0.5596506104879969,E,bla,30
x_0030,0.9128633423112724,1.99647,1.253131841662301e-09,0.8272575797478278,0.8264859060409083,0.0007716737069194401,2.674996809158326e-06,0.45226176272525137,0.5477382372747487,G,bla,30
x_0031,0.880491550425451,1.99647,1.112997417571879e-09,0.658245298233842,0.6581398089297045,0.00010548930413756263,6.282658823060636e-07,0.39674188645968583,0.6032581135403142,E,bla,31
x_0031,0.9173348017481995,1.99647,1.0693729254266952e-09,0.8522851314346612,0.8520916058037921,0.0001935256308691624,6.763922259002008e-08,0.46010487449313214,0.5398951255068678,G,bla,31
x_0032,0.9405423028801569,1.99647,1.0950904397434602e-09,0.9999988970211646,1.0001472589424303,0.0001483619212656606,7.209482030710696e-08,0.4997309692147111,0.5002690307852888,E,bla,32
x_0032,0.9283159694049473,1.99647,1.2274342891516935e-09,0.9202253967218315,0.9201790778437,4.6318878131446084e-05,1.9775254065140407e-06,0.47910584568448367,0.5208941543155163,G,bla,32
x_0033,0.9250549218111112,1.99647,1.1295627178604048e-09,0.8990400148778903,0.900134467533805,0.0010944526559146794,4.1096208462468893e-07,0.47335741021332983,0.5266425897866701,E,bla,33
