label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
x_0022,0.9390937899829785,1.99647,1.0178938021122233e-09,0.9908336110439543,0.9897811402432212,0.0010524708007331185,2.495694946480368e-07,0.4975308912981171,0.5024691087018829,G,dfr,22
x_0023,0.9410071815747814,1.99647,1.170076433028799e-09,1.0030393345685928,1.0038782729880504,0.0008389384194575911,8.502232291178714e-07,0.5009171153662392,0.49908288463376077,E,dfr,23
x_0023,0.9339061014926318,1.99647,1.1084266600296475e-09,0.9566944300268807,0.9563433964019245,0.000351033624956254,2.977696624577279e-07,0.4889347985951282,0.5110652014048718,G,dfr,23
x_0024,0.9394782051139456,1.99647,1.1845476286402261e-09,0.992249582773921,0.9936448532329925,0.001395270459071507,1.0939845939239092e-06,0.4985397621037088,0.5014602378962912,E,dfr,24
x_0024,0.9268880971401295,1.99647,1.1617238944314836e-09,0.910037099412223,0.9109508024684655,0.0009137030562424986,7.548501716949694e-07,0.4763707072216101,0.52362929277839,G,dfr,24
x_0025,0.9270103579489147,1.99647,1.0456961253698062e-09,0.9119189640824339,0.9104414889966757,0.0014774750857582397,6.848871439492785e-08,0.47673389806663136,0.5232661019333686,E,dfr,25
x_0025,0.9260091822543944,1.99647,1.1175905614486202e-09,0.9045686662877496,0.9055421743792813,0.0009735080915317385,2.500604206678867e-07,0.475040318150266,0.524959681849734,G,dfr,25
x_0026,0.9273142299421169,1.99647,1.1294784658465923e-09,0.9137289683054038,0.9137177424323903,1.1225873013498422e-05,3.4546459134720865e-07,0.4772702876775002,0.5227297123224999,E,dfr,26
x_0026,0.9304628484677822,1.99647,1.158864230978398e-09,0.9334875774942386,0.9326780930646602,0.0008094844295783998,7.038705038914474e-07,0.48222592741804393,0.5177740725819562,G,dfr,26
x_0027,0.9235695683949691,1.99647,1.238251439541473e-09,0.8902437789490792,0.8905538760701187,0.0003100971210394654,2.2476022857387186e-06,0.4707794286915828,0.5292205713084173,E,dfr,27
x_0027,0.9246004232212055,1.99647,1.0834573505896976e-09,0.8954459584840795,0.8952946070500415,0.000151351434037994,5.727432402065815e-08,0.4724765069617408,0.5275234930382592,G,dfr,27
x_0028,0.9396928256482668,1.99647,1.1006614207212288e-09,0.994274553192452,0.9954244504853103,0.001149897292858304,9.594823865009332e-08,0.49838815961754546,0.5016118403824547,E,dfr,28
x_0028,0.9369562095531171,1.99647,9.950504187553906e-10,0.9758443278580977,0.9766459999391833,0.0008016720810856137,4.969921170638562e-07,0.49407044623347846,0.5059295537665216,G,dfr,28
x_0029,0.9557577625268436,1.99647,1.1701247106993688e-09,1.1080954975725674,1.1098641475261835,0.0017686499536160305,8.749079709258451e-07,0.5258550698571068,0.4741449301428933,E,dfr,29
x_0029,0.9465198747504312,1.99647,1.217793467718267e-09,1.0428572759242638,1.0424117835425846,0.00044549238167923555,1.757638110820331e-06,0.5101802719604034,0.48981972803959656,G,dfr,29
x_0030,0.9198310026510143,1.99647,1.1107840462142533e-09,0.8667362813053183,0.8668396198532413,0.00010333854792299313,2.161544839356503e-07,0.46462595096549975,0.5353740490345003,E,dfr,30
x_0030,0.9326380171577611,1.99647,1.2458431967237652e-09,0.9473712359712727,0.9474604204141305,8.918444285777039e-05,2.4056192492831328e-06,0.4868401809772922,0.5131598190227078,G,dfr,30
x_0031,0.9303277897928885,1.99647,1.1353953388728011e-09,0.9329008556984616,0.9329439218849697,4.306618650806726e-05,3.993681720083659e-07,0.48253351752979673,0.5174664824702032,E,dfr,31
x_0031,0.9303008457610351,1.99647,1.0550309913124849e-09,0.9320659094704562,0.9324103816366547,0.000344472166198484,2.6919835533563708e-08,0.4822449817793023,0.5177550182206977,G,dfr,31
x_0032,0.9226431388407282,1.99647,9.856281421713589e-10,0.8838680442095269,0.8827555761081101,0.0011124681014168525,6.763271414267787e-07,0.4689099189327382,0.5310900810672617,E,dfr,32
x_0032,0.9336249382849636,1.99647,1.1232922959435196e-09,0.9530494895198361,0.9525378451885104,0.0005116443313257779,3.1930213359713267e-07,0.4875951242834103,0.5124048757165897,G,dfr,32
x_0033,0.9336550767959217,1.99647,1.1234575672057344e-09,0.9539088053864963,0.9543412075347258,0.00043240214822959366,2.731018254510877e-07,0.488511527339606,0.511488472660394,E,dfr,33
x_0033,0.9325200195658507,1.99647,1.078317781738691e-09,0.9465462575140571,0.9469089479019305,0.0003626903878733989,2.0265311531360324e-08,0.4863550130748203,0.5136449869251796,G,dfr,33
x_0034,0.9430322256094321,1.99647,1.1200199308538277e-09,1.0175362027032,1.0178887853686958,0.0003525826654957598,2.4039703709732547e-07,0.5044730905814654,0.4955269094185347,E,dfr,34
x_0034,0.9302032268263407,1.99647,1.1192412638639269e-09,0.9314318302321192,0.9324308379369969,0.000999007704877708,2.511104741104924e-07,0.48261935103240183,0.5173806489675982,G,dfr,34
x_0035,0.929755773894184,1.99647,1.0889270518230308e-09,0.9289971851378586,0.9281646175247333,0.0008325676131252235,7.650787160658929e-08,0.4813957489226501,0.51860425107735,E,dfr,35
x_0035,0.9186323202840253,1.99647,1.1034977473208487e-09,0.8597786385915448,0.8599861862044157,0.0002075476128708953,1.7503674966520268e-07,0.4627619680519844,0.5372380319480156,G,dfr,35
x_0036,0.940448728686141,1.99647,1.0823741203376723e-09,1.0001937092070659,0.999115071796,0.0010786374110658414,2.2198890501752365e-08,0.499726655251834,0.5002733447481659,E,dfr,36
