label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
aacA51,0.9368675948,1.99647,0.000000001155240104,0.9481847157,0.9484751761,0.0002904603911,0.0000005963545679,0.4869548899,0.5130451101,E,all,18
aacA51,0.9434778794,1.99647,0.000000001127064446,0.9928387836,0.9915196739,0.001319109655,0.0000002941677957,0.497915564,0.502084436,G,all,18
aacA52,0.9435746192,1.99647,0.00000000117567682,0.9921375161,0.9935734937,0.001435977598,0.0000008889229151,0.498855106,0.501144894,E,all,19
aacA52,0.9415312484,1.99647,0.000000001196972509,0.979586455,0.9781015808,0.001484874259,0.000001265596691,0.4946082554,0.5053917446,G,all,19
aacA54,0.9443350541,1.99647,0.000000001087455992,0.9978043781,0.9977681902,0.00003618784124,0.00000002644418331,0.4990416924,0.5009583076,E,all,20
aacA54,0.9469491731,1.99647,0.000000001153262976,1.015395893,1.015337641,0.00005825217957,0.0000005640437947,0.5036789566,0.4963210434,G,all,20
aacA59,0.9588163321,1.99647,0.000000001135226893,1.101763503,1.101895216,0.0001317129122,0.0000003751117258,0.5242677795,0.4757322205,E,all,21
aacA59,0.9460835735,1.99647,0.000000001089533986,1.010428487,1.008943706,0.001484781432,0.00000003405679974,0.5022654261,0.4977345739,G,all,21
aacA61,0.9542049779,1.99647,0.000000001092193238,1.06718645,1.066135406,0.001051044206,0.0000000507427779,0.5158127455,0.4841872545,E,all,22
aacA61,0.9398574293,1.99647,0.000000001048705182,0.9669787048,0.9676390279,0.0006603231426,0.00000004511806786,0.4915941192,0.5084058808,G,all,22
aacA64,0.9260029356,1.99647,0.000000001296515172,0.8813702093,0.8800384534,0.001331755857,0.000003849983136,0.467875751,0.532124249,E,all,23
aacA64,0.9330927115,1.99647,0.000000001038389877,0.9236372511,0.9235930241,0.00004422693026,0.0000001070933611,0.4802420666,0.5197579334,G,all,23
aacA7,0.9551234311,1.99647,0.000000001040933945,1.073852311,1.075011221,0.001158909451,0.00000009017042595,0.5183997361,0.4816002639,E,all,24
aacA7,0.9367639288,1.99647,0.000000001132881345,0.9469156654,0.9466896041,0.0002260612519,0.0000003350066847,0.4864672583,0.5135327417,G,all,24
aacA8,0.9539458594,1.99647,0.000000001132308217,1.066112057,1.064915374,0.001196682502,0.0000004130415499,0.5160044335,0.4839955665,E,all,25
aacA8,0.931410127,1.99647,0.000000001066013796,0.913585111,0.9127757545,0.0008093565043,0.00000002412858759,0.4770310798,0.5229689202,G,all,25
aacAX,0.9241115371,1.99647,0.000000001088670522,0.8676385261,0.8683738545,0.0007353283506,0.00000008236927009,0.4647347934,0.5352652066,E,all,26
aacAX,0.9376675321,1.99647,0.000000001133465505,0.9538384753,0.9535167699,0.0003217053943,0.0000003411494276,0.4881731205,0.5118268795,G,all,26
aacC1,0.9425288624,1.99647,0.000000001179564024,0.9867309946,0.9859742916,0.0007567029788,0.000001049705136,0.4966084906,0.5033915094,E,all,27
aacC1,0.9437168819,1.99647,0.00000000121252095,0.9943384308,0.9928507905,0.001487640347,0.000001565269935,0.4982113725,0.5017886275,G,all,27
