label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
catB5,0.9315812008315842,1.99647,1.2354734305962083e-09,0.9407900834,0.941417038733095,0.0006269553330949,2.156210383015069e-06,0.4852607132280833,0.5147392867719166,G,mix,7
fosG,0.931941152033833,1.99647,1.1542129408584875e-09,0.9430288204,0.942185081655314,0.000843738744686,6.250957359905905e-07,0.4849632201111524,0.5150367798888474,E,mix,8
fosG,0.9369419368688232,1.99647,9.781209102756787e-10,0.9761868909,0.9763707985453486,0.0001839076453485,7.734187504840547e-07,0.4943779747467466,0.5056220252532534,G,mix,8
smr2,0.9354871447594896,1.99647,1.1818394370557188e-09,0.9664231573,0.9654936919818994,0.0009294653181005,1.0656674649793875e-06,0.4910653156479609,0.508934684352039,E,mix,9
smr2,0.935467603459216,1.99647,1.161040937803897e-09,0.9668873576,0.9653214684314892,0.0015658891685108,7.282323397152951e-07,0.4911769987797701,0.5088230012202299,G,mix,9
fosC2,0.9359890230893164,1.99647,1.1475396227733678e-09,0.9688636387,0.9697717499174828,0.0009081112174827,5.310595472065056e-07,0.4921064014461087,0.5078935985538912,E,mix,10
fosC2,0.9326104428809702,1.99647,1.0775647082560822e-09,0.9466800626,0.9474431523055568,0.0007630897055568,1.9392609192377294e-08,0.4864984286454168,0.5135015713545832,G,mix,10
catB10,0.9375474157727924,1.99647,1.1973447320798647e-09,0.9807511267,0.9808630027245434,0.0001118760245434,1.331218866143097e-06,0.4950706190724172,0.5049293809275828,E,mix,11
catB10,0.9386984715924098,1.99647,9.595134417109962e-10,0.9887553886,0.9877476868385704,0.0010077017614297,1.153850950958434e-06,0.4968041266428457,0.5031958733571543,G,mix,11
arr5,0.9382320999309376,1.99647,1.1459751834767835e-09,0.9835449543,0.983845800031403,0.0003008457314029,5.098366252270307e-07,0.4958800718808019,0.504119928119198,E,mix,12
arr5,0.9399226244812272,1.99647,1.1414144913606135e-09,0.9960085273,0.9950855465418244,0.0009229807581756,4.5534587119679414e-07,0.4987684011502764,0.5012315988497236,G,mix,12
fosE,0.9382114233316624,1.99647,1.0413471779725511e-09,0.9846503692,0.9845638166179832,8.655258201684113e-05,6.280674644246892e-08,0.4961409589332495,0.5038590410667506,E,mix,13
fosE,0.9373528022486504,1.99647,1.2288119935543936e-09,0.9788391158,0.9784627526895652,0.0003763631104347,2.011914611500432e-06,0.4945040902329737,0.5054959097670263,G,mix,13
arr6,0.940051921969192,1.99647,1.254784206197226e-09,0.9970985858,0.996870916284521,0.000227669515479,2.6239514102713736e-06,0.4988279030393471,0.5011720969606528,E,mix,14
arr6,0.9401792989098005,1.99647,1.0676743976363567e-09,0.9983431216,0.9970548023530462,0.0012883192469538,5.51081553936337e-09,0.4999372255901212,0.5000627744098787,G,mix,14
